"ID";"Geslacht";"LeeftijdOp31December";"Perioden";"Overledenen_1"
"4758";"1100";"21700";"2007W122";"    1202"
"4759";"1100";"21700";"2007W123";"    1314"
"4760";"1100";"21700";"2007W124";"    1237"
"4761";"1100";"21700";"2007W125";"    1201"
"4762";"1100";"21700";"2007W126";"    1170"
"4763";"1100";"21700";"2007W127";"    1171"
"4764";"1100";"21700";"2007W128";"    1239"
"4765";"1100";"21700";"2007W129";"    1163"
"4766";"1100";"21700";"2007W130";"    1120"
"4767";"1100";"21700";"2007W131";"    1198"
"4768";"1100";"21700";"2007W132";"    1242"
"4769";"1100";"21700";"2007W133";"    1133"
"4770";"1100";"21700";"2007W134";"    1175"
"4771";"1100";"21700";"2007W135";"    1081"
"4772";"1100";"21700";"2007W136";"    1146"
"4773";"1100";"21700";"2007W137";"    1173"
"4774";"1100";"21700";"2007W138";"    1088"
"4775";"1100";"21700";"2007W139";"    1164"
"4776";"1100";"21700";"2007W140";"    1180"
"4777";"1100";"21700";"2007W141";"    1199"
"4778";"1100";"21700";"2007W142";"    1229"
"4779";"1100";"21700";"2007W143";"    1277"
"4780";"1100";"21700";"2007W144";"    1322"
"4781";"1100";"21700";"2007W145";"    1264"
"4782";"1100";"21700";"2007W146";"    1290"
"4783";"1100";"21700";"2007W147";"    1339"
"4784";"1100";"21700";"2007W148";"    1412"
"4785";"1100";"21700";"2007W149";"    1446"
"4786";"1100";"21700";"2007W150";"    1405"
"4787";"1100";"21700";"2007W151";"    1443"
"4788";"1100";"21700";"2007W152";"    1569"
"4789";"1100";"21700";"2007W153";"     228"
"4790";"1100";"21700";"2007JJ00";"   67748"
"4791";"1100";"21700";"2008W101";"    1422"
"4792";"1100";"21700";"2008W102";"    1702"
"4793";"1100";"21700";"2008W103";"    1633"
"4794";"1100";"21700";"2008W104";"    1447"
"4795";"1100";"21700";"2008W105";"    1498"
"4796";"1100";"21700";"2008W106";"    1451"
"4797";"1100";"21700";"2008W107";"    1416"
"4798";"1100";"21700";"2008W108";"    1523"
"4799";"1100";"21700";"2008W109";"    1541"
"4800";"1100";"21700";"2008W110";"    1563"
"4801";"1100";"21700";"2008W111";"    1460"
"4802";"1100";"21700";"2008W112";"    1385"
"4803";"1100";"21700";"2008W113";"    1471"
"4804";"1100";"21700";"2008W114";"    1473"
"4805";"1100";"21700";"2008W115";"    1404"
"4806";"1100";"21700";"2008W116";"    1419"
"4807";"1100";"21700";"2008W117";"    1407"
"4808";"1100";"21700";"2008W118";"    1328"
"4809";"1100";"21700";"2008W119";"    1429"
"4810";"1100";"21700";"2008W120";"    1354"
"4811";"1100";"21700";"2008W121";"    1358"
"4812";"1100";"21700";"2008W122";"    1266"
"4813";"1100";"21700";"2008W123";"    1226"
"4814";"1100";"21700";"2008W124";"    1277"
"4815";"1100";"21700";"2008W125";"    1210"
"4816";"1100";"21700";"2008W126";"    1270"
"4817";"1100";"21700";"2008W127";"    1285"
"4818";"1100";"21700";"2008W128";"    1207"
"4819";"1100";"21700";"2008W129";"    1219"
"4820";"1100";"21700";"2008W130";"    1212"
"4821";"1100";"21700";"2008W131";"    1309"
"4822";"1100";"21700";"2008W132";"    1239"
"4823";"1100";"21700";"2008W133";"    1142"
"4824";"1100";"21700";"2008W134";"    1143"
"4825";"1100";"21700";"2008W135";"    1175"
"4826";"1100";"21700";"2008W136";"    1185"
"4827";"1100";"21700";"2008W137";"    1117"
"4828";"1100";"21700";"2008W138";"    1207"
"4829";"1100";"21700";"2008W139";"    1168"
"4830";"1100";"21700";"2008W140";"    1265"
"4831";"1100";"21700";"2008W141";"    1180"
"4832";"1100";"21700";"2008W142";"    1191"
"4833";"1100";"21700";"2008W143";"    1251"
"4834";"1100";"21700";"2008W144";"    1309"
"4835";"1100";"21700";"2008W145";"    1250"
"4836";"1100";"21700";"2008W146";"    1274"
"4837";"1100";"21700";"2008W147";"    1255"
"4838";"1100";"21700";"2008W148";"    1254"
"4839";"1100";"21700";"2008W149";"    1420"
"4840";"1100";"21700";"2008W150";"    1441"
"4841";"1100";"21700";"2008W151";"    1442"
"4842";"1100";"21700";"2008W152";"    1404"
"4843";"1100";"21700";"2008W153";"     669"
"4844";"1100";"21700";"2008JJ00";"   70146"
"4845";"1100";"21700";"2009W101";"    1041"
"4846";"1100";"21700";"2009W102";"    1764"
"4847";"1100";"21700";"2009W103";"    1919"
"4848";"1100";"21700";"2009W104";"    1830"
"4849";"1100";"21700";"2009W105";"    1788"
"4850";"1100";"21700";"2009W106";"    1801"
"4851";"1100";"21700";"2009W107";"    1571"
"4852";"1100";"21700";"2009W108";"    1587"
"4853";"1100";"21700";"2009W109";"    1459"
"4854";"1100";"21700";"2009W110";"    1404"
"4855";"1100";"21700";"2009W111";"    1421"
"4856";"1100";"21700";"2009W112";"    1352"
"4857";"1100";"21700";"2009W113";"    1372"
"4858";"1100";"21700";"2009W114";"    1360"
"4859";"1100";"21700";"2009W115";"    1409"
"4860";"1100";"21700";"2009W116";"    1383"
"4861";"1100";"21700";"2009W117";"    1300"
"4862";"1100";"21700";"2009W118";"    1257"
"4863";"1100";"21700";"2009W119";"    1234"
"4864";"1100";"21700";"2009W120";"    1274"
"4865";"1100";"21700";"2009W121";"    1260"
"4866";"1100";"21700";"2009W122";"    1222"
"4867";"1100";"21700";"2009W123";"    1248"
"4868";"1100";"21700";"2009W124";"    1241"
"4869";"1100";"21700";"2009W125";"    1178"
"4870";"1100";"21700";"2009W126";"    1177"
"4871";"1100";"21700";"2009W127";"    1288"
"4872";"1100";"21700";"2009W128";"    1218"
"4873";"1100";"21700";"2009W129";"    1225"
"4874";"1100";"21700";"2009W130";"    1167"
"4875";"1100";"21700";"2009W131";"    1168"
"4876";"1100";"21700";"2009W132";"    1181"
"4877";"1100";"21700";"2009W133";"    1112"
"4878";"1100";"21700";"2009W134";"    1203"
"4879";"1100";"21700";"2009W135";"    1139"
"4880";"1100";"21700";"2009W136";"    1155"
"4881";"1100";"21700";"2009W137";"    1208"
"4882";"1100";"21700";"2009W138";"    1176"
"4883";"1100";"21700";"2009W139";"    1180"
"4884";"1100";"21700";"2009W140";"    1200"
"4885";"1100";"21700";"2009W141";"    1268"
"4886";"1100";"21700";"2009W142";"    1221"
"4887";"1100";"21700";"2009W143";"    1312"
"4888";"1100";"21700";"2009W144";"    1255"
"4889";"1100";"21700";"2009W145";"    1269"
"4890";"1100";"21700";"2009W146";"    1286"
"4891";"1100";"21700";"2009W147";"    1295"
"4892";"1100";"21700";"2009W148";"    1203"
"4893";"1100";"21700";"2009W149";"    1241"
"4894";"1100";"21700";"2009W150";"    1242"
"4895";"1100";"21700";"2009W151";"    1398"
"4896";"1100";"21700";"2009W152";"    1481"
"4897";"1100";"21700";"2009W153";"     821"
"4898";"1100";"21700";"2009JJ00";"   69764"
"4899";"1100";"21700";"2010X000";"     644"
"4900";"1100";"21700";"2010W101";"    1563"
"4901";"1100";"21700";"2010W102";"    1572"
"4902";"1100";"21700";"2010W103";"    1562"
"4903";"1100";"21700";"2010W104";"    1603"
"4904";"1100";"21700";"2010W105";"    1541"
"4905";"1100";"21700";"2010W106";"    1550"
"4906";"1100";"21700";"2010W107";"    1611"
"4907";"1100";"21700";"2010W108";"    1609"
"4908";"1100";"21700";"2010W109";"    1492"
"4909";"1100";"21700";"2010W110";"    1465"
"4910";"1100";"21700";"2010W111";"    1462"
"4911";"1100";"21700";"2010W112";"    1416"
"4912";"1100";"21700";"2010W113";"    1391"
"4913";"1100";"21700";"2010W114";"    1328"
"4914";"1100";"21700";"2010W115";"    1362"
"4915";"1100";"21700";"2010W116";"    1311"
"4916";"1100";"21700";"2010W117";"    1348"
"4917";"1100";"21700";"2010W118";"    1329"
"4918";"1100";"21700";"2010W119";"    1399"
"4919";"1100";"21700";"2010W120";"    1321"
"4920";"1100";"21700";"2010W121";"    1278"
"4921";"1100";"21700";"2010W122";"    1289"
"4922";"1100";"21700";"2010W123";"    1284"
"4923";"1100";"21700";"2010W124";"    1184"
"4924";"1100";"21700";"2010W125";"    1297"
"4925";"1100";"21700";"2010W126";"    1393"
"4926";"1100";"21700";"2010W127";"    1399"
"4927";"1100";"21700";"2010W128";"    1332"
"4928";"1100";"21700";"2010W129";"    1296"
"4929";"1100";"21700";"2010W130";"    1154"
"4930";"1100";"21700";"2010W131";"    1153"
"4931";"1100";"21700";"2010W132";"    1190"
"4932";"1100";"21700";"2010W133";"    1217"
"4933";"1100";"21700";"2010W134";"    1144"
"4934";"1100";"21700";"2010W135";"    1219"
"4935";"1100";"21700";"2010W136";"    1252"
"4936";"1100";"21700";"2010W137";"    1297"
"4937";"1100";"21700";"2010W138";"    1327"
"4938";"1100";"21700";"2010W139";"    1225"
"4939";"1100";"21700";"2010W140";"    1324"
"4940";"1100";"21700";"2010W141";"    1290"
"4941";"1100";"21700";"2010W142";"    1299"
"4942";"1100";"21700";"2010W143";"    1347"
"4943";"1100";"21700";"2010W144";"    1261"
"4944";"1100";"21700";"2010W145";"    1317"
"4945";"1100";"21700";"2010W146";"    1302"
"4946";"1100";"21700";"2010W147";"    1311"
"4947";"1100";"21700";"2010W148";"    1448"
"4948";"1100";"21700";"2010W149";"    1474"
"4949";"1100";"21700";"2010W150";"    1517"
"4950";"1100";"21700";"2010W151";"    1499"
"4951";"1100";"21700";"2010W152";"    1072"
"4952";"1100";"21700";"2010JJ00";"   71270"
"4953";"1100";"21700";"2011X000";"     471"
"4954";"1100";"21700";"2011W101";"    1632"
"4955";"1100";"21700";"2011W102";"    1560"
"4956";"1100";"21700";"2011W103";"    1417"
"4957";"1100";"21700";"2011W104";"    1406"
"4958";"1100";"21700";"2011W105";"    1492"
"4959";"1100";"21700";"2011W106";"    1436"
"4960";"1100";"21700";"2011W107";"    1406"
"4961";"1100";"21700";"2011W108";"    1403"
"4962";"1100";"21700";"2011W109";"    1448"
"4963";"1100";"21700";"2011W110";"    1485"
"4964";"1100";"21700";"2011W111";"    1519"
"4965";"1100";"21700";"2011W112";"    1417"
"4966";"1100";"21700";"2011W113";"    1489"
"4967";"1100";"21700";"2011W114";"    1401"
"4968";"1100";"21700";"2011W115";"    1423"
"4969";"1100";"21700";"2011W116";"    1461"
"4970";"1100";"21700";"2011W117";"    1440"
"4971";"1100";"21700";"2011W118";"    1375"
"4972";"1100";"21700";"2011W119";"    1379"
"4973";"1100";"21700";"2011W120";"    1317"
"4974";"1100";"21700";"2011W121";"    1336"
"4975";"1100";"21700";"2011W122";"    1328"
"4976";"1100";"21700";"2011W123";"    1252"
"4977";"1100";"21700";"2011W124";"    1294"
"4978";"1100";"21700";"2011W125";"    1244"
"4979";"1100";"21700";"2011W126";"    1300"
"4980";"1100";"21700";"2011W127";"    1340"
"4981";"1100";"21700";"2011W128";"    1330"
"4982";"1100";"21700";"2011W129";"    1205"
"4983";"1100";"21700";"2011W130";"    1250"
"4984";"1100";"21700";"2011W131";"    1259"
"4985";"1100";"21700";"2011W132";"    1248"
"4986";"1100";"21700";"2011W133";"    1204"
"4987";"1100";"21700";"2011W134";"    1249"
"4988";"1100";"21700";"2011W135";"    1260"
"4989";"1100";"21700";"2011W136";"    1362"
"4990";"1100";"21700";"2011W137";"    1245"
"4991";"1100";"21700";"2011W138";"    1261"
"4992";"1100";"21700";"2011W139";"    1363"
"4993";"1100";"21700";"2011W140";"    1305"
"4994";"1100";"21700";"2011W141";"    1294"
"4995";"1100";"21700";"2011W142";"    1349"
"4996";"1100";"21700";"2011W143";"    1414"
"4997";"1100";"21700";"2011W144";"    1395"
"4998";"1100";"21700";"2011W145";"    1309"
"4999";"1100";"21700";"2011W146";"    1385"
"5000";"1100";"21700";"2011W147";"    1467"
"5001";"1100";"21700";"2011W148";"    1483"
"5002";"1100";"21700";"2011W149";"    1459"
"5003";"1100";"21700";"2011W150";"    1598"
"5004";"1100";"21700";"2011W151";"    1526"
"5005";"1100";"21700";"2011W152";"    1308"
"5006";"1100";"21700";"2011JJ00";"   71999"
"5007";"1100";"21700";"2012X000";"     234"
"5008";"1100";"21700";"2012W101";"    1655"
"5009";"1100";"21700";"2012W102";"    1535"
"5010";"1100";"21700";"2012W103";"    1580"
"5011";"1100";"21700";"2012W104";"    1616"
"5012";"1100";"21700";"2012W105";"    1616"
"5013";"1100";"21700";"2012W106";"    1731"
"5014";"1100";"21700";"2012W107";"    1786"
"5015";"1100";"21700";"2012W108";"    1756"
"5016";"1100";"21700";"2012W109";"    1760"
"5017";"1100";"21700";"2012W110";"    1654"
"5018";"1100";"21700";"2012W111";"    1590"
"5019";"1100";"21700";"2012W112";"    1565"
"5020";"1100";"21700";"2012W113";"    1547"
"5021";"1100";"21700";"2012W114";"    1576"
"5022";"1100";"21700";"2012W115";"    1492"
"5023";"1100";"21700";"2012W116";"    1519"
"5024";"1100";"21700";"2012W117";"    1558"
"5025";"1100";"21700";"2012W118";"    1432"
"5026";"1100";"21700";"2012W119";"    1426"
"5027";"1100";"21700";"2012W120";"    1391"
"5028";"1100";"21700";"2012W121";"    1473"
"5029";"1100";"21700";"2012W122";"    1371"
"5030";"1100";"21700";"2012W123";"    1402"
"5031";"1100";"21700";"2012W124";"    1356"
"5032";"1100";"21700";"2012W125";"    1371"
"5033";"1100";"21700";"2012W126";"    1321"
"5034";"1100";"21700";"2012W127";"    1383"
"5035";"1100";"21700";"2012W128";"    1284"
"5036";"1100";"21700";"2012W129";"    1267"
"5037";"1100";"21700";"2012W130";"    1329"
"5038";"1100";"21700";"2012W131";"    1304"
"5039";"1100";"21700";"2012W132";"    1232"
"5040";"1100";"21700";"2012W133";"    1362"
"5041";"1100";"21700";"2012W134";"    1372"
"5042";"1100";"21700";"2012W135";"    1223"
"5043";"1100";"21700";"2012W136";"    1333"
"5044";"1100";"21700";"2012W137";"    1321"
"5045";"1100";"21700";"2012W138";"    1231"
"5046";"1100";"21700";"2012W139";"    1349"
"5047";"1100";"21700";"2012W140";"    1303"
"5048";"1100";"21700";"2012W141";"    1405"
"5049";"1100";"21700";"2012W142";"    1386"
"5050";"1100";"21700";"2012W143";"    1300"
"5051";"1100";"21700";"2012W144";"    1378"
"5052";"1100";"21700";"2012W145";"    1423"
"5053";"1100";"21700";"2012W146";"    1434"
"5054";"1100";"21700";"2012W147";"    1428"
"5055";"1100";"21700";"2012W148";"    1425"
"5056";"1100";"21700";"2012W149";"    1415"
"5057";"1100";"21700";"2012W150";"    1529"
"5058";"1100";"21700";"2012W151";"    1504"
"5059";"1100";"21700";"2012W152";"    1595"
"5060";"1100";"21700";"2012W153";"     215"
"5061";"1100";"21700";"2012JJ00";"   76043"
"5062";"1100";"21700";"2013W101";"    1418"
"5063";"1100";"21700";"2013W102";"    1710"
"5064";"1100";"21700";"2013W103";"    1693"
"5065";"1100";"21700";"2013W104";"    1736"
"5066";"1100";"21700";"2013W105";"    1830"
"5067";"1100";"21700";"2013W106";"    1790"
"5068";"1100";"21700";"2013W107";"    1783"
"5069";"1100";"21700";"2013W108";"    1855"
"5070";"1100";"21700";"2013W109";"    1870"
"5071";"1100";"21700";"2013W110";"    1965"
"5072";"1100";"21700";"2013W111";"    1736"
"5073";"1100";"21700";"2013W112";"    1728"
"5074";"1100";"21700";"2013W113";"    1779"
"5075";"1100";"21700";"2013W114";"    1669"
"5076";"1100";"21700";"2013W115";"    1768"
"5077";"1100";"21700";"2013W116";"    1573"
"5078";"1100";"21700";"2013W117";"    1497"
"5079";"1100";"21700";"2013W118";"    1430"
"5080";"1100";"21700";"2013W119";"    1447"
"5081";"1100";"21700";"2013W120";"    1382"
"5082";"1100";"21700";"2013W121";"    1281"
"5083";"1100";"21700";"2013W122";"    1365"
"5084";"1100";"21700";"2013W123";"    1371"
"5085";"1100";"21700";"2013W124";"    1329"
"5086";"1100";"21700";"2013W125";"    1331"
"5087";"1100";"21700";"2013W126";"    1345"
"5088";"1100";"21700";"2013W127";"    1340"
"5089";"1100";"21700";"2013W128";"    1300"
"5090";"1100";"21700";"2013W129";"    1310"
"5091";"1100";"21700";"2013W130";"    1452"
"5092";"1100";"21700";"2013W131";"    1312"
"5093";"1100";"21700";"2013W132";"    1267"
"5094";"1100";"21700";"2013W133";"    1313"
"5095";"1100";"21700";"2013W134";"    1262"
"5096";"1100";"21700";"2013W135";"    1289"
"5097";"1100";"21700";"2013W136";"    1296"
"5098";"1100";"21700";"2013W137";"    1208"
"5099";"1100";"21700";"2013W138";"    1277"
"5100";"1100";"21700";"2013W139";"    1216"
"5101";"1100";"21700";"2013W140";"    1357"
"5102";"1100";"21700";"2013W141";"    1385"
"5103";"1100";"21700";"2013W142";"    1283"
"5104";"1100";"21700";"2013W143";"    1435"
"5105";"1100";"21700";"2013W144";"    1272"
"5106";"1100";"21700";"2013W145";"    1340"
"5107";"1100";"21700";"2013W146";"    1308"
"5108";"1100";"21700";"2013W147";"    1306"
"5109";"1100";"21700";"2013W148";"    1464"
"5110";"1100";"21700";"2013W149";"    1395"
"5111";"1100";"21700";"2013W150";"    1409"
"5112";"1100";"21700";"2013W151";"    1473"
"5113";"1100";"21700";"2013W152";"    1470"
"5114";"1100";"21700";"2013W153";"     416"
"5115";"1100";"21700";"2013JJ00";"   76836"
"5116";"1100";"21700";"2014W101";"    1085"
"5117";"1100";"21700";"2014W102";"    1557"
"5118";"1100";"21700";"2014W103";"    1524"
"5119";"1100";"21700";"2014W104";"    1524"
"5120";"1100";"21700";"2014W105";"    1586"
"5121";"1100";"21700";"2014W106";"    1580"
"5122";"1100";"21700";"2014W107";"    1537"
"5123";"1100";"21700";"2014W108";"    1528"
"5124";"1100";"21700";"2014W109";"    1564"
"5125";"1100";"21700";"2014W110";"    1561"
"5126";"1100";"21700";"2014W111";"    1511"
"5127";"1100";"21700";"2014W112";"    1478"
"5128";"1100";"21700";"2014W113";"    1491"
"5129";"1100";"21700";"2014W114";"    1493"
"5130";"1100";"21700";"2014W115";"    1473"
"5131";"1100";"21700";"2014W116";"    1440"
"5132";"1100";"21700";"2014W117";"    1419"
"5133";"1100";"21700";"2014W118";"    1377"
"5134";"1100";"21700";"2014W119";"    1378"
"5135";"1100";"21700";"2014W120";"    1372"
"5136";"1100";"21700";"2014W121";"    1411"
"5137";"1100";"21700";"2014W122";"    1357"
"5138";"1100";"21700";"2014W123";"    1351"
"5139";"1100";"21700";"2014W124";"    1345"
"5140";"1100";"21700";"2014W125";"    1306"
"5141";"1100";"21700";"2014W126";"    1339"
"5142";"1100";"21700";"2014W127";"    1432"
"5143";"1100";"21700";"2014W128";"    1393"
"5144";"1100";"21700";"2014W129";"    1370"
"5145";"1100";"21700";"2014W130";"    1437"
"5146";"1100";"21700";"2014W131";"    1333"
"5147";"1100";"21700";"2014W132";"    1384"
"5148";"1100";"21700";"2014W133";"    1298"
"5149";"1100";"21700";"2014W134";"    1304"
"5150";"1100";"21700";"2014W135";"    1434"
"5151";"1100";"21700";"2014W136";"    1377"
"5152";"1100";"21700";"2014W137";"    1325"
"5153";"1100";"21700";"2014W138";"    1394"
"5154";"1100";"21700";"2014W139";"    1309"
"5155";"1100";"21700";"2014W140";"    1387"
"5156";"1100";"21700";"2014W141";"    1406"
"5157";"1100";"21700";"2014W142";"    1398"
"5158";"1100";"21700";"2014W143";"    1350"
"5159";"1100";"21700";"2014W144";"    1380"
"5160";"1100";"21700";"2014W145";"    1433"
"5161";"1100";"21700";"2014W146";"    1520"
"5162";"1100";"21700";"2014W147";"    1491"
"5163";"1100";"21700";"2014W148";"    1504"
"5164";"1100";"21700";"2014W149";"    1551"
"5165";"1100";"21700";"2014W150";"    1738"
"5166";"1100";"21700";"2014W151";"    1723"
"5167";"1100";"21700";"2014W152";"    1703"
"5168";"1100";"21700";"2014W153";"     769"
"5169";"1100";"21700";"2014JJ00";"   75730"
"5170";"1100";"21700";"2015W101";"    1148"
"5171";"1100";"21700";"2015W102";"    2028"
"5172";"1100";"21700";"2015W103";"    2060"
"5173";"1100";"21700";"2015W104";"    1993"
"5174";"1100";"21700";"2015W105";"    2003"
"5175";"1100";"21700";"2015W106";"    1928"
"5176";"1100";"21700";"2015W107";"    1951"
"5177";"1100";"21700";"2015W108";"    1997"
"5178";"1100";"21700";"2015W109";"    1907"
"5179";"1100";"21700";"2015W110";"    1885"
"5180";"1100";"21700";"2015W111";"    1749"
"5181";"1100";"21700";"2015W112";"    1708"
"5182";"1100";"21700";"2015W113";"    1779"
"5183";"1100";"21700";"2015W114";"    1581"
"5184";"1100";"21700";"2015W115";"    1626"
"5185";"1100";"21700";"2015W116";"    1603"
"5186";"1100";"21700";"2015W117";"    1569"
"5187";"1100";"21700";"2015W118";"    1433"
"5188";"1100";"21700";"2015W119";"    1520"
"5189";"1100";"21700";"2015W120";"    1473"
"5190";"1100";"21700";"2015W121";"    1424"
"5191";"1100";"21700";"2015W122";"    1426"
"5192";"1100";"21700";"2015W123";"    1422"
"5193";"1100";"21700";"2015W124";"    1457"
"5194";"1100";"21700";"2015W125";"    1370"
"5195";"1100";"21700";"2015W126";"    1362"
"5196";"1100";"21700";"2015W127";"    1568"
"5197";"1100";"21700";"2015W128";"    1434"
"5198";"1100";"21700";"2015W129";"    1329"
"5199";"1100";"21700";"2015W130";"    1342"
"5200";"1100";"21700";"2015W131";"    1301"
"5201";"1100";"21700";"2015W132";"    1300"
"5202";"1100";"21700";"2015W133";"    1395"
"5203";"1100";"21700";"2015W134";"    1373"
"5204";"1100";"21700";"2015W135";"    1313"
"5205";"1100";"21700";"2015W136";"    1353"
"5206";"1100";"21700";"2015W137";"    1372"
"5207";"1100";"21700";"2015W138";"    1445"
"5208";"1100";"21700";"2015W139";"    1406"
"5209";"1100";"21700";"2015W140";"    1439"
"5210";"1100";"21700";"2015W141";"    1441"
"5211";"1100";"21700";"2015W142";"    1480"
"5212";"1100";"21700";"2015W143";"    1489"
"5213";"1100";"21700";"2015W144";"    1570"
"5214";"1100";"21700";"2015W145";"    1402"
"5215";"1100";"21700";"2015W146";"    1381"
"5216";"1100";"21700";"2015W147";"    1488"
"5217";"1100";"21700";"2015W148";"    1427"
"5218";"1100";"21700";"2015W149";"    1480"
"5219";"1100";"21700";"2015W150";"    1509"
"5220";"1100";"21700";"2015W151";"    1575"
"5221";"1100";"21700";"2015W152";"    1426"
"5222";"1100";"21700";"2015W153";"     892"
"5223";"1100";"21700";"2015JJ00";"   81332"
"5224";"1100";"21700";"2016X000";"     705"
"5225";"1100";"21700";"2016W101";"    1790"
"5226";"1100";"21700";"2016W102";"    1767"
"5227";"1100";"21700";"2016W103";"    1748"
"5228";"1100";"21700";"2016W104";"    1881"
"5229";"1100";"21700";"2016W105";"    1702"
"5230";"1100";"21700";"2016W106";"    1695"
"5231";"1100";"21700";"2016W107";"    1686"
"5232";"1100";"21700";"2016W108";"    1912"
"5233";"1100";"21700";"2016W109";"    1781"
"5234";"1100";"21700";"2016W110";"    1822"
"5235";"1100";"21700";"2016W111";"    1693"
"5236";"1100";"21700";"2016W112";"    1688"
"5237";"1100";"21700";"2016W113";"    1676"
"5238";"1100";"21700";"2016W114";"    1716"
"5239";"1100";"21700";"2016W115";"    1543"
"5240";"1100";"21700";"2016W116";"    1506"
"5241";"1100";"21700";"2016W117";"    1572"
"5242";"1100";"21700";"2016W118";"    1536"
"5243";"1100";"21700";"2016W119";"    1640"
"5244";"1100";"21700";"2016W120";"    1544"
"5245";"1100";"21700";"2016W121";"    1528"
"5246";"1100";"21700";"2016W122";"    1471"
"5247";"1100";"21700";"2016W123";"    1452"
"5248";"1100";"21700";"2016W124";"    1413"
"5249";"1100";"21700";"2016W125";"    1416"
"5250";"1100";"21700";"2016W126";"    1383"
"5251";"1100";"21700";"2016W127";"    1482"
"5252";"1100";"21700";"2016W128";"    1496"
"5253";"1100";"21700";"2016W129";"    1483"
"5254";"1100";"21700";"2016W130";"    1380"
"5255";"1100";"21700";"2016W131";"    1326"
"5256";"1100";"21700";"2016W132";"    1363"
"5257";"1100";"21700";"2016W133";"    1378"
"5258";"1100";"21700";"2016W134";"    1430"
"5259";"1100";"21700";"2016W135";"    1380"
"5260";"1100";"21700";"2016W136";"    1388"
"5261";"1100";"21700";"2016W137";"    1461"
"5262";"1100";"21700";"2016W138";"    1281"
"5263";"1100";"21700";"2016W139";"    1437"
"5264";"1100";"21700";"2016W140";"    1435"
"5265";"1100";"21700";"2016W141";"    1535"
"5266";"1100";"21700";"2016W142";"    1461"
"5267";"1100";"21700";"2016W143";"    1646"
"5268";"1100";"21700";"2016W144";"    1522"
"5269";"1100";"21700";"2016W145";"    1606"
"5270";"1100";"21700";"2016W146";"    1607"
"5271";"1100";"21700";"2016W147";"    1637"
"5272";"1100";"21700";"2016W148";"    1638"
"5273";"1100";"21700";"2016W149";"    1650"
"5274";"1100";"21700";"2016W150";"    1741"
"5275";"1100";"21700";"2016W151";"    1713"
"5276";"1100";"21700";"2016W152";"    1607"
"5277";"1100";"21700";"2016JJ00";"   82349"
"5278";"1100";"21700";"2017X000";"     282"
"5279";"1100";"21700";"2017W101";"    2185"
"5280";"1100";"21700";"2017W102";"    2226"
"5281";"1100";"21700";"2017W103";"    2165"
"5282";"1100";"21700";"2017W104";"    2223"
"5283";"1100";"21700";"2017W105";"    2112"
"5284";"1100";"21700";"2017W106";"    2045"
"5285";"1100";"21700";"2017W107";"    2074"
"5286";"1100";"21700";"2017W108";"    1975"
"5287";"1100";"21700";"2017W109";"    1917"
"5288";"1100";"21700";"2017W110";"    1732"
"5289";"1100";"21700";"2017W111";"    1622"
"5290";"1100";"21700";"2017W112";"    1547"
"5291";"1100";"21700";"2017W113";"    1558"
"5292";"1100";"21700";"2017W114";"    1529"
"5293";"1100";"21700";"2017W115";"    1543"
"5294";"1100";"21700";"2017W116";"    1495"
"5295";"1100";"21700";"2017W117";"    1569"
"5296";"1100";"21700";"2017W118";"    1540"
"5297";"1100";"21700";"2017W119";"    1570"
"5298";"1100";"21700";"2017W120";"    1566"
"5299";"1100";"21700";"2017W121";"    1540"
"5300";"1100";"21700";"2017W122";"    1484"
"5301";"1100";"21700";"2017W123";"    1457"
"5302";"1100";"21700";"2017W124";"    1449"
"5303";"1100";"21700";"2017W125";"    1409"
"5304";"1100";"21700";"2017W126";"    1471"
"5305";"1100";"21700";"2017W127";"    1480"
"5306";"1100";"21700";"2017W128";"    1365"
"5307";"1100";"21700";"2017W129";"    1445"
"5308";"1100";"21700";"2017W130";"    1368"
"5309";"1100";"21700";"2017W131";"    1349"
"5310";"1100";"21700";"2017W132";"    1403"
"5311";"1100";"21700";"2017W133";"    1341"
"5312";"1100";"21700";"2017W134";"    1398"
"5313";"1100";"21700";"2017W135";"    1385"
"5314";"1100";"21700";"2017W136";"    1340"
"5315";"1100";"21700";"2017W137";"    1427"
"5316";"1100";"21700";"2017W138";"    1418"
"5317";"1100";"21700";"2017W139";"    1445"
"5318";"1100";"21700";"2017W140";"    1427"
"5319";"1100";"21700";"2017W141";"    1470"
"5320";"1100";"21700";"2017W142";"    1480"
"5321";"1100";"21700";"2017W143";"    1488"
"5322";"1100";"21700";"2017W144";"    1501"
"5323";"1100";"21700";"2017W145";"    1557"
"5324";"1100";"21700";"2017W146";"    1575"
"5325";"1100";"21700";"2017W147";"    1594"
"5326";"1100";"21700";"2017W148";"    1587"
"5327";"1100";"21700";"2017W149";"    1671"
"5328";"1100";"21700";"2017W150";"    1743"
"5329";"1100";"21700";"2017W151";"    1737"
"5330";"1100";"21700";"2017W152";"    1816"
"5331";"1100";"21700";"2017JJ00";"   84095"
"5332";"1100";"21700";"2018W101";"    1980"
"5333";"1100";"21700";"2018W102";"    2027"
"5334";"1100";"21700";"2018W103";"    1958"
"5335";"1100";"21700";"2018W104";"    1978"
"5336";"1100";"21700";"2018W105";"    2026"
"5337";"1100";"21700";"2018W106";"    2100"
"5338";"1100";"21700";"2018W107";"    2163"
